Category,City,Country,Customer.ID,Customer.Name,Discount,Market,记录数,Order.Date,Order.ID,Order.Priority,Product.ID,Product.Name,Profit,Quantity,Region,Row.ID,Sales,Segment,Ship.Date,Ship.Mode,Shipping.Cost,State,Sub.Category,Year,Market2,weeknum
Office Supplies,São Paulo,Brazil,MM-134872,Mark Marley,0.0,LATAM,1,2013-02-27 00:00:00.000,LA-2013-144003,Medium,OFF-EN-10048265,"Xerox Envelope, Deluxe",1.885,2,South America,33429,17,Corporate,2013-03-03 00:00:00.000,Standard Class,1.19,São Paulo,Envelopes,2013,LATAM,9
Office Supplies,Tehran,Iran,JP-205498,Jonathan Price,0.2,EMEA,1,2013-02-27 00:00:00.000,EM-2013-118228,Medium,OFF-FA-10053781,"Fellowes Fastener, Deluxe",23.852,6,EMEA,2094,265,Consumer,2013-03-05 00:00:00.000,Standard Class,47.321,Tehran,Fasteners,2013,EMEA,9
Office Supplies,Buenos Aires,Argentina,NW-144368,Nick Wilson,0.0,LATAM,1,2013-02-27 00:00:00.000,LA-2013-115367,Medium,OFF-AP-10053781,"Fellowes Appliance, Deluxe",2.972,4,South America,35093,13,Consumer,2013-03-06 00:00:00.000,Standard Class,0.984,Buenos Aires,Appliances,2013,LATAM,9
Office Supplies,London,United Kingdom,MP-204014,Mark Price,0.7,EU,1,2013-02-27 00:00:00.000,EU-2013-146456,Medium,OFF-AR-10026201,"Hon Art, Deluxe",-223.753,5,North,32090,377,Home Office,2013-03-03 00:00:00.000,Standard Class,8.895,England,Art,2013,EU,9
Office Supplies,Mexico City,Mexico,HK-209918,Hallie Kim,0.2,LATAM,1,2013-02-27 00:00:00.000,LA-2013-102345,Medium,OFF-LA-10041370,"Cisco Label, Economy",-4.921,2,Central America,4112,69,Corporate,2013-03-06 00:00:00.000,Standard Class,7.741,Distrito Federal,Labels,2013,LATAM,9
Office Supplies,Sydney,Australia,LM-141612,Lycoris Marley,0.3,APAC,1,2013-02-28 00:00:00.000,AP-2013-108361,High,OFF-PA-10035854,"Acco Paper, Economy",-6.549,4,Oceania,33671,34,Consumer,2013-03-01 00:00:00.000,First Class,1.919,New South Wales,Paper,2013,APAC,9
Office Supplies,Chicago,United States,ZM-119347,Zuschuss McCarthy,0.0,US,1,2013-02-28 00:00:00.000,CA-2013-109961,High,OFF-AR-10001379,"Eldon Art, Premium",9.221,2,Central,55,156,Home Office,2013-03-03 00:00:00.000,First Class,23.69,Illinois,Art,2013,North America,9
Office Supplies,New York City,United States,MM-139904,Mark McCarthy,0.6,US,1,2013-02-28 00:00:00.000,CA-2013-112469,Medium,OFF-ST-10000000,"Avery Storage, Standard",-23.099,4,East,18367,70,Home Office,2013-03-02 00:00:00.000,Second Class,6.824,New York,Storage,2013,North America,9
Office Supplies,New York City,United States,KS-186778,Ken Sievert,0.1,US,1,2013-02-28 00:00:00.000,CA-2013-152005,Medium,OFF-ST-10044128,"Bush Storage, Standard",35.074,3,East,3291,435,Corporate,2013-02-28 00:00:00.000,Same Day,67.218,New York,Storage,2013,North America,9
Office Supplies,Mumbai,India,JP-128199,Jonathan Patel,0.0,APAC,1,2013-02-28 00:00:00.000,AP-2013-119934,Medium,OFF-AR-10001379,"Eldon Art, Premium",148.149,3,Central Asia,6038,455,Home Office,2013-03-05 00:00:00.000,Standard Class,25.677,Maharashtra,Art,2013,APAC,9
Office Supplies,Paris,France,HL-109888,Hallie Lonsdale,0.0,EU,1,2013-02-28 00:00:00.000,EU-2013-131600,Medium,OFF-EN-10002758,"Acco Envelope, Economy",3.692,7,Central,8803,12,Consumer,2013-03-04 00:00:00.000,Standard Class,3.113,Ile-de-France,Envelopes,2013,EU,9
Office Supplies,São Paulo,Brazil,LE-120983,Lycoris Engle,0.0,LATAM,1,2013-02-28 00:00:00.000,LA-2013-120703,High,OFF-SU-10044128,"Bush Supplie, Standard",54.41,5,South America,46119,100,Consumer,2013-03-04 00:00:00.000,Standard Class,18.957,São Paulo,Supplies,2013,LATAM,9
Office Supplies,Kiev,Ukraine,RS-137381,Rick Saunders,0.2,EMEA,1,2013-02-28 00:00:00.000,EM-2013-103211,Medium,OFF-SU-10005516,"Samsung Supplie, Standard",6.679,6,EMEA,32782,182,Consumer,2013-03-05 00:00:00.000,Standard Class,16.056,Kyiv,Supplies,2013,EMEA,9
Office Supplies,Seattle,United States,AR-172432,Arthur Redmond,0.0,US,1,2013-02-28 00:00:00.000,CA-2013-121502,Medium,OFF-EN-10034475,"Eldon Envelope, Premium",251.9,4,West,37954,1258,Consumer,2013-03-04 00:00:00.000,Standard Class,231.857,Washington,Envelopes,2013,North America,9
Office Supplies,Seattle,United States,MC-209083,Mark Carroll,0.4,US,1,2013-02-28 00:00:00.000,CA-2013-104289,High,OFF-AP-10044128,"Bush Appliance, Standard",-18.113,4,West,9979,97,Consumer,2013-03-04 00:00:00.000,Standard Class,10.378,Washington,Appliances,2013,North America,9
Office Supplies,Mumbai,India,RV-176113,Rick Van Huff,0.3,APAC,1,2013-02-28 00:00:00.000,AP-2013-145051,Medium,OFF-AP-10016548,"Avery Appliance, Standard",-5.351,4,Central Asia,21750,21,Consumer,2013-03-06 00:00:00.000,Standard Class,4.247,Maharashtra,Appliances,2013,APAC,9
Office Supplies,Buenos Aires,Argentina,MM-157679,Mark Marley,0.0,LATAM,1,2013-02-28 00:00:00.000,LA-2013-101236,Medium,OFF-BI-10005516,"Samsung Binder, Standard",42.716,5,South America,43999,199,Corporate,2013-03-04 00:00:00.000,Standard Class,18.933,Buenos Aires,Binders,2013,LATAM,9
Office Supplies,New York City,United States,CS-164504,Chad Sievert,0.0,US,1,2013-02-28 00:00:00.000,CA-2013-111211,High,OFF-ST-10028959,"Stockwell Storage, Premium",12.491,3,East,35610,75,Consumer,2013-03-05 00:00:00.000,Standard Class,8.228,New York,Storage,2013,North America,9
Office Supplies,Paris,France,DV-168746,Dean Van Huff,0.2,EU,1,2013-02-28 00:00:00.000,EU-2013-148907,High,OFF-AP-10041370,"Cisco Appliance, Economy",-0.776,5,Central,28895,27,Consumer,2013-03-02 00:00:00.000,Second Class,2.758,Ile-de-France,Appliances,2013,EU,9
Office Supplies,Seattle,United States,RE-105194,Robert Engle,0.2,US,1,2013-02-28 00:00:00.000,CA-2013-110780,Medium,OFF-SU-10045507,"Stockwell Supplie, Premium",22.777,4,West,38953,146,Corporate,2013-03-02 00:00:00.000,Second Class,10.412,Washington,Supplies,2013,North America,9
Office Supplies,Chicago,United States,TD-149473,Tamara Dahlen,0.2,US,1,2013-02-28 00:00:00.000,CA-2013-118202,High,OFF-ST-10035854,"Acco Storage, Economy",3.958,4,Central,43672,68,Consumer,2013-03-01 00:00:00.000,First Class,10.643,Illinois,Storage,2013,North America,9
Office Supplies,Rome,Italy,VM-139152,Victor McCarthy,0.0,EU,1,2013-02-28 00:00:00.000,EU-2013-125709,Critical,OFF-ST-10001379,"Eldon Storage, Premium",5.015,2,South,41757,64,Corporate,2013-03-06 00:00:00.000,Standard Class,3.086,Lazio,Storage,2013,EU,9
Office Supplies,Jakarta,Indonesia,PM-165612,Pete McCarthy,0.0,APAC,1,2013-02-28 00:00:00.000,AP-2013-122396,Medium,OFF-LA-10005516,"Samsung Label, Standard",57.856,3,Southeast Asia,44960,137,Consumer,2013-03-05 00:00:00.000,Standard Class,9.56,Jakarta,Labels,2013,APAC,9
Office Supplies,Los Angeles,United States,AM-138484,Aaron Marley,0.0,US,1,2013-02-28 00:00:00.000,CA-2013-142958,High,OFF-PA-10002758,"Acco Paper, Economy",20.166,4,West,38691,84,Home Office,2013-03-03 00:00:00.000,Second Class,11.785,California,Paper,2013,North America,9
Office Supplies,Tehran,Iran,ZM-148199,Zuschuss Marley,0.0,EMEA,1,2013-02-28 00:00:00.000,EM-2013-128134,Medium,OFF-SU-10013790,"Hoover Supplie, Economy",23.057,2,EMEA,41970,61,Consumer,2013-03-03 00:00:00.000,First Class,8.438,Tehran,Supplies,2013,EMEA,9
Office Supplies,Philadelphia,United States,DV-175777,Dean Van Huff,0.1,US,1,2013-02-28 00:00:00.000,CA-2013-116739,High,OFF-ST-10008274,"Cisco Storage, Economy",12.439,1,East,21164,36,Consumer,2013-03-04 00:00:00.000,Standard Class,5.746,Pennsylvania,Storage,2013,North America,9
Office Supplies,London,United Kingdom,NB-102308,Nick Bern,0.0,EU,1,2013-02-28 00:00:00.000,EU-2013-156387,Medium,OFF-AR-10002758,"Acco Art, Economy",22.816,3,North,1074,57,Consumer,2013-02-28 00:00:00.000,Same Day,6.41,England,Art,2013,EU,9
Office Supplies,Sydney,Australia,AB-207865,Aaron Bern,0.3,APAC,1,2013-02-28 00:00:00.000,AP-2013-104558,Medium,OFF-ST-10016548,"Avery Storage, Standard",26.255,5,Oceania,27906,432,Home Office,2013-03-05 00:00:00.000,Standard Class,67.7,New South Wales,Storage,2013,APAC,9
Office Supplies,Kiev,Ukraine,VP-104719,Victor Price,0.0,EMEA,1,2013-03-01 00:00:00.000,EM-2013-117592,High,OFF-SU-10042749,"Hon Supplie, Deluxe",6.064,2,EMEA,36780,21,Corporate,2013-03-06 00:00:00.000,Standard Class,1.708,Kyiv,Supplies,2013,EMEA,9
Office Supplies,Tokyo,Japan,ZM-170127,Zuschuss McCarthy,0.0,APAC,1,2013-03-01 00:00:00.000,AP-2013-146561,High,OFF-FA-10019306,"Acco Fastener, Economy",80.616,2,North Asia,30494,283,Home Office,2013-03-07 00:00:00.000,Standard Class,22.177,Tokyo,Fasteners,2013,APAC,9
Office Supplies,New York City,United States,SD-118138,Susan Dahlen,0.4,US,1,2013-03-01 00:00:00.000,CA-2013-109872,Medium,OFF-BI-10035854,"Acco Binder, Economy",-4.58,2,East,46267,26,Corporate,2013-03-06 00:00:00.000,Standard Class,1.523,New York,Binders,2013,North America,9
Office Supplies,Jakarta,Indonesia,ZL-121428,Zuschuss Lonsdale,0.0,APAC,1,2013-03-01 00:00:00.000,AP-2013-158367,Medium,OFF-AR-10034475,"Eldon Art, Premium",35.539,3,Southeast Asia,45250,163,Consumer,2013-03-08 00:00:00.000,Standard Class,10.329,Jakarta,Art,2013,APAC,9
Office Supplies,Buenos Aires,Argentina,SS-169444,Sanjit Sievert,0.0,LATAM,1,2013-03-01 00:00:00.000,LA-2013-119062,Critical,OFF-FA-10020685,"Fellowes Fastener, Deluxe",6.903,1,South America,1786,33,Corporate,2013-03-03 00:00:00.000,First Class,5.128,Buenos Aires,Fasteners,2013,LATAM,9
Office Supplies,Madrid,Spain,KK-179547,Ken Kim,0.0,EU,1,2013-03-01 00:00:00.000,EU-2013-105651,Critical,OFF-LA-10004137,"Fellowes Label, Deluxe",26.969,2,South,35694,326,Home Office,2013-03-05 00:00:00.000,Standard Class,15.702,Madrid,Labels,2013,EU,9
Office Supplies,Los Angeles,United States,EB-178315,Emily Bern,0.6,US,1,2013-03-01 00:00:00.000,CA-2013-103779,Medium,OFF-LA-10000000,"Avery Label, Standard",-21.105,4,West,1945,57,Consumer,2013-03-08 00:00:00.000,Standard Class,3.142,California,Labels,2013,North America,9
Office Supplies,Philadelphia,United States,DH-210852,Dean Hopkins,0.5,US,1,2013-03-01 00:00:00.000,CA-2013-116273,Medium,OFF-FA-10052402,"Acco Fastener, Economy",-206.612,3,East,21018,309,Consumer,2013-03-05 00:00:00.000,Standard Class,12.666,Pennsylvania,Fasteners,2013,North America,9
Office Supplies,Istanbul,Turkey,DB-159261,Dean Brown,0.2,EMEA,1,2013-03-01 00:00:00.000,EM-2013-128924,Critical,OFF-AR-10042749,"Hon Art, Deluxe",0.431,6,EMEA,49277,59,Home Office,2013-03-03 00:00:00.000,First Class,9.077,Istanbul,Art,2013,EMEA,9
Office Supplies,Istanbul,Turkey,DK-174343,Dean Kim,0.0,EMEA,1,2013-03-01 00:00:00.000,EM-2013-106186,Medium,OFF-PA-10051023,"Eldon Paper, Premium",84.56,4,EMEA,29791,245,Consumer,2013-03-01 00:00:00.000,Same Day,24.75,Istanbul,Paper,2013,EMEA,9
Office Supplies,Mumbai,India,GL-155274,Grace Lonsdale,0.5,APAC,1,2013-03-01 00:00:00.000,AP-2013-126032,Medium,OFF-SU-10019306,"Acco Supplie, Economy",-188.936,2,Central Asia,3861,449,Home Office,2013-03-07 00:00:00.000,Standard Class,16.792,Maharashtra,Supplies,2013,APAC,9
Office Supplies,Tehran,Iran,ZH-108229,Zuschuss Hopkins,0.5,EMEA,1,2013-03-01 00:00:00.000,EM-2013-158320,Medium,OFF-AP-10042749,"Hon Appliance, Deluxe",-1.217,5,EMEA,45967,3,Consumer,2013-03-03 00:00:00.000,Second Class,0.651,Tehran,Appliances,2013,EMEA,9
Office Supplies,Lagos,Nigeria,EP-133369,Emily Price,0.0,Africa,1,2013-03-01 00:00:00.000,AF-2013-146839,Medium,OFF-AR-10048265,"Xerox Art, Deluxe",17.484,4,Africa,10449,227,Consumer,2013-03-03 00:00:00.000,Second Class,22.528,Lagos,Art,2013,Africa,9
Office Supplies,Los Angeles,United States,OP-201382,Olivia Patel,0.0,US,1,2013-03-01 00:00:00.000,CA-2013-156674,High,OFF-LA-10034475,"Eldon Label, Premium",6.896,2,West,43209,21,Home Office,2013-03-07 00:00:00.000,Standard Class,3.472,California,Labels,2013,North America,9
Office Supplies,Buenos Aires,Argentina,VV-198974,Victor Van Huff,0.0,LATAM,1,2013-03-01 00:00:00.000,LA-2013-129625,Medium,OFF-PA-10033096,"Avery Paper, Standard",8.841,2,South America,8711,67,Corporate,2013-03-07 00:00:00.000,Standard Class,8.976,Buenos Aires,Paper,2013,LATAM,9
Office Supplies,Buenos Aires,Argentina,DM-114601,Dean McCarthy,0.0,LATAM,1,2013-03-01 00:00:00.000,LA-2013-117774,Medium,OFF-EN-10044128,"Bush Envelope, Standard",9.565,4,South America,46015,24,Consumer,2013-03-06 00:00:00.000,Standard Class,1.681,Buenos Aires,Envelopes,2013,LATAM,9
Office Supplies,Jakarta,Indonesia,TP-107752,Tamara Patel,0.0,APAC,1,2013-03-01 00:00:00.000,AP-2013-150774,Medium,OFF-PA-10035854,"Acco Paper, Economy",24.564,2,Southeast Asia,14551,72,Consumer,2013-03-03 00:00:00.000,First Class,11.701,Jakarta,Paper,2013,APAC,9
Office Supplies,Tehran,Iran,SP-182276,Sanjit Prichep,0.3,EMEA,1,2013-03-01 00:00:00.000,EM-2013-113044,Medium,OFF-AP-10011032,"Bush Appliance, Standard",-0.657,1,EMEA,40668,6,Corporate,2013-03-05 00:00:00.000,Standard Class,1.151,Tehran,Appliances,2013,EMEA,9
Office Supplies,Los Angeles,United States,LP-123275,Lycoris Patel,0.0,US,1,2013-03-01 00:00:00.000,CA-2013-152230,High,OFF-AP-10009653,"Hon Appliance, Deluxe",18.265,3,West,32530,68,Consumer,2013-03-06 00:00:00.000,Standard Class,12.115,California,Appliances,2013,North America,9
Office Supplies,Tokyo,Japan,ZE-192994,Zuschuss Engle,0.0,APAC,1,2013-03-01 00:00:00.000,AP-2013-121483,Medium,OFF-AP-10052402,"Acco Appliance, Economy",60.073,2,North Asia,34536,129,Corporate,2013-03-08 00:00:00.000,Standard Class,17.072,Tokyo,Appliances,2013,APAC,9
Office Supplies,Johannesburg,South Africa,SR-183159,Sanjit Redmond,0.0,Africa,1,2013-03-01 00:00:00.000,AF-2013-133181,Medium,OFF-PA-10038612,"Samsung Paper, Standard",24.353,5,Africa,50457,88,Consumer,2013-03-01 00:00:00.000,Same Day,15.625,Gauteng,Paper,2013,Africa,9
Office Supplies,São Paulo,Brazil,CB-153838,Chad Brown,0.2,LATAM,1,2013-03-01 00:00:00.000,LA-2013-147414,Medium,OFF-AP-10016548,"Avery Appliance, Standard",14.616,2,South America,14721,143,Consumer,2013-03-06 00:00:00.000,Standard Class,17.186,São Paulo,Appliances,2013,LATAM,9
Office Supplies,Mumbai,India,KK-135964,Ken Kim,0.0,APAC,1,2013-03-01 00:00:00.000,AP-2013-143593,High,OFF-AP-10037233,"Fellowes Appliance, Deluxe",10.663,3,Central Asia,42155,83,Home Office,2013-03-05 00:00:00.000,Standard Class,5.111,Maharashtra,Appliances,2013,APAC,9
Office Supplies,Chicago,United States,SV-189398,Susan Van Huff,0.0,US,1,2013-03-01 00:00:00.000,CA-2013-114560,Medium,OFF-BI-10015169,"Xerox Binder, Deluxe",37.558,6,Central,47439,239,Consumer,2013-03-07 00:00:00.000,Standard Class,36.246,Illinois,Binders,2013,North America,9
Office Supplies,Tokyo,Japan,MJ-170393,Mark Jones,0.0,APAC,1,2013-03-02 00:00:00.000,AP-2013-117264,Medium,OFF-AP-10012411,"Stockwell Appliance, Premium",391.072,3,North Asia,12916,1997,Consumer,2013-03-07 00:00:00.000,Standard Class,274.236,Tokyo,Appliances,2013,APAC,9
Office Supplies,Los Angeles,United States,DM-206525,Dean Marley,0.0,US,1,2013-03-02 00:00:00.000,CA-2013-150787,Medium,OFF-EN-10053781,"Fellowes Envelope, Deluxe",17.182,5,West,37120,67,Consumer,2013-03-08 00:00:00.000,Standard Class,12.681,California,Envelopes,2013,North America,9
Office Supplies,New York City,United States,MR-108466,Mark Redmond,0.1,US,1,2013-03-02 00:00:00.000,CA-2013-107203,Medium,OFF-AR-10035854,"Acco Art, Economy",35.548,1,East,45604,926,Corporate,2013-03-02 00:00:00.000,Same Day,105.048,New York,Art,2013,North America,9
Office Supplies,Madrid,Spain,PN-179048,Pete Nguyen,0.0,EU,1,2013-03-02 00:00:00.000,EU-2013-130293,Medium,OFF-FA-10038612,"Samsung Fastener, Standard",14.346,5,South,26849,38,Consumer,2013-03-03 00:00:00.000,First Class,5.782,Madrid,Fasteners,2013,EU,9
Office Supplies,Rome,Italy,SM-210296,Susan Marley,0.0,EU,1,2013-03-02 00:00:00.000,EU-2013-103344,Medium,OFF-ST-10026201,"Hon Storage, Deluxe",2.99,2,South,3424,51,Corporate,2013-03-07 00:00:00.000,Standard Class,4.999,Lazio,Storage,2013,EU,9
Office Supplies,Istanbul,Turkey,CP-107813,Chad Price,0.0,EMEA,1,2013-03-02 00:00:00.000,EM-2013-143815,High,OFF-LA-10026201,"Hon Label, Deluxe",102.205,4,EMEA,48526,437,Corporate,2013-03-04 00:00:00.000,Second Class,42.942,Istanbul,Labels,2013,EMEA,9
Office Supplies,Seattle,United States,VW-177641,Victor Wilson,0.0,US,1,2013-03-02 00:00:00.000,CA-2013-111974,High,OFF-ST-10044128,"Bush Storage, Standard",27.061,6,West,20250,103,Consumer,2013-03-07 00:00:00.000,Second Class,17.564,Washington,Storage,2013,North America,9
Office Supplies,Mexico City,Mexico,SK-155248,Sanjit Kim,0.2,LATAM,1,2013-03-02 00:00:00.000,LA-2013-127501,Critical,OFF-EN-10024822,"Cisco Envelope, Economy",33.989,1,Central America,14576,427,Consumer,2013-03-09 00:00:00.000,Standard Class,16.741,Distrito Federal,Envelopes,2013,LATAM,9
Office Supplies,Mexico City,Mexico,VD-107571,Victor Dahlen,0.2,LATAM,1,2013-03-02 00:00:00.000,LA-2013-100247,Medium,OFF-AP-10039991,"Apple Appliance, Premium",1.54,1,Central America,20790,36,Corporate,2013-03-08 00:00:00.000,Standard Class,1.314,Distrito Federal,Appliances,2013,LATAM,9
Office Supplies,London,United Kingdom,VN-208223,Victor Nguyen,0.0,EU,1,2013-03-02 00:00:00.000,EU-2013-138128,High,OFF-EN-10012411,"Stockwell Envelope, Premium",183.369,2,North,24200,835,Consumer,2013-03-09 00:00:00.000,Standard Class,68.138,England,Envelopes,2013,EU,9
Office Supplies,Tokyo,Japan,DB-115878,Dean Brown,0.1,APAC,1,2013-03-02 00:00:00.000,AP-2013-142857,Medium,OFF-AR-10052402,"Acco Art, Economy",4.258,1,North Asia,29833,15,Consumer,2013-03-08 00:00:00.000,Standard Class,1.922,Tokyo,Art,2013,APAC,9
Office Supplies,Jakarta,Indonesia,MH-187097,Maria Hopkins,0.4,APAC,1,2013-03-02 00:00:00.000,AP-2013-113089,Medium,OFF-AP-10015169,"Xerox Appliance, Deluxe",-0.524,2,Southeast Asia,43687,4,Corporate,2013-03-03 00:00:00.000,First Class,0.391,Jakarta,Appliances,2013,APAC,9
Office Supplies,Shanghai,China,AN-133651,Alice Nguyen,0.2,APAC,1,2013-03-02 00:00:00.000,AP-2013-151945,Medium,OFF-SU-10004137,"Fellowes Supplie, Deluxe",151.979,4,North Asia,34671,2312,Corporate,2013-03-07 00:00:00.000,Standard Class,159.587,Shanghai,Supplies,2013,APAC,9
Office Supplies,Tokyo,Japan,NR-133842,Nick Redmond,0.15,APAC,1,2013-03-02 00:00:00.000,AP-2013-128248,Medium,OFF-ST-10033096,"Avery Storage, Standard",0.401,2,North Asia,23708,10,Consumer,2013-03-03 00:00:00.000,First Class,0.872,Tokyo,Storage,2013,APAC,9
Office Supplies,Buenos Aires,Argentina,MS-123129,Mark Saunders,0.2,LATAM,1,2013-03-02 00:00:00.000,LA-2013-130330,Medium,OFF-AR-10048265,"Xerox Art, Deluxe",-16.75,1,South America,49238,181,Corporate,2013-03-09 00:00:00.000,Standard Class,18.726,Buenos Aires,Art,2013,LATAM,9
Office Supplies,Tehran,Iran,VN-208223,Victor Nguyen,0.0,EMEA,1,2013-03-02 00:00:00.000,EM-2013-100349,Medium,OFF-LA-10046886,"Hoover Label, Economy",62.484,1,EMEA,23745,800,Consumer,2013-03-09 00:00:00.000,Standard Class,104.579,Tehran,Labels,2013,EMEA,9
Office Supplies,Rome,Italy,LL-116336,Lycoris Lonsdale,0.6,EU,1,2013-03-02 00:00:00.000,EU-2013-134950,Medium,OFF-AP-10042749,"Hon Appliance, Deluxe",-4.288,4,South,39806,11,Corporate,2013-03-04 00:00:00.000,First Class,0.927,Lazio,Appliances,2013,EU,9
Office Supplies,Istanbul,Turkey,OB-127214,Olivia Brown,0.3,EMEA,1,2013-03-02 00:00:00.000,EM-2013-111654,Medium,OFF-AR-10031717,"Xerox Art, Deluxe",-20.508,2,EMEA,40313,91,Consumer,2013-03-04 00:00:00.000,First Class,7.686,Istanbul,Art,2013,EMEA,9
Office Supplies,Mumbai,India,RM-208484,Robert McCarthy,0.0,APAC,1,2013-03-02 00:00:00.000,AP-2013-144854,High,OFF-LA-10005516,"Samsung Label, Standard",15.182,3,Central Asia,26996,53,Corporate,2013-03-07 00:00:00.000,Standard Class,4.037,Maharashtra,Labels,2013,APAC,9
Office Supplies,Houston,United States,OP-171995,Olivia Patel,0.1,US,1,2013-03-02 00:00:00.000,CA-2013-126255,Medium,OFF-PA-10042749,"Hon Paper, Deluxe",2.298,7,Central,1991,54,Corporate,2013-03-08 00:00:00.000,Standard Class,2.459,Texas,Paper,2013,North America,9
Office Supplies,Cairo,Egypt,KV-204892,Ken Van Huff,0.0,Africa,1,2013-03-02 00:00:00.000,AF-2013-117492,Medium,OFF-PA-10044128,"Bush Paper, Standard",3.317,3,Africa,18678,19,Consumer,2013-03-04 00:00:00.000,First Class,3.497,Cairo,Paper,2013,Africa,9
Office Supplies,Madrid,Spain,LB-185165,Lycoris Brown,0.7,EU,1,2013-03-02 00:00:00.000,EU-2013-123367,Medium,OFF-EN-10034475,"Eldon Envelope, Premium",-19.085,2,South,20791,36,Consumer,2013-03-08 00:00:00.000,Standard Class,3.659,Madrid,Envelopes,2013,EU,9
Office Supplies,Rome,Italy,HM-215868,Hallie McCarthy,0.0,EU,1,2013-03-03 00:00:00.000,EU-2013-140442,Medium,OFF-SU-10005516,"Samsung Supplie, Standard",15.633,3,South,5833,65,Consumer,2013-03-09 00:00:00.000,Standard Class,10.406,Lazio,Supplies,2013,EU,9
Office Supplies,Paris,France,JE-124184,Jonathan Engle,0.0,EU,1,2013-03-03 00:00:00.000,EU-2013-124282,Low,OFF-BI-10030338,"Hoover Binder, Economy",32.981,1,Central,34199,174,Corporate,2013-03-04 00:00:00.000,First Class,24.882,Ile-de-France,Binders,2013,EU,9
Office Supplies,Chicago,United States,JB-117068,Jonathan Brown,0.0,US,1,2013-03-03 00:00:00.000,CA-2013-114233,High,OFF-LA-10008274,"Cisco Label, Economy",13.604,6,Central,10177,36,Consumer,2013-03-09 00:00:00.000,Standard Class,5.044,Illinois,Labels,2013,North America,9
Office Supplies,São Paulo,Brazil,HP-137235,Hallie Price,0.0,LATAM,1,2013-03-03 00:00:00.000,LA-2013-127556,Medium,OFF-AP-10011032,"Bush Appliance, Standard",9.378,2,South America,33390,35,Corporate,2013-03-07 00:00:00.000,Standard Class,5.866,São Paulo,Appliances,2013,LATAM,9
Office Supplies,Sydney,Australia,AP-208425,Aaron Price,0.2,APAC,1,2013-03-03 00:00:00.000,AP-2013-143554,High,OFF-PA-10045507,"Stockwell Paper, Premium",-0.393,4,Oceania,31318,5,Corporate,2013-03-10 00:00:00.000,Standard Class,0.862,New South Wales,Paper,2013,APAC,9
Office Supplies,Mexico City,Mexico,HM-174855,Hallie Marley,0.1,LATAM,1,2013-03-03 00:00:00.000,LA-2013-103452,Medium,OFF-ST-10041370,"Cisco Storage, Economy",6.607,5,Central America,8980,54,Consumer,2013-03-03 00:00:00.000,Same Day,9.85,Distrito Federal,Storage,2013,LATAM,9
Office Supplies,Tehran,Iran,RE-103211,Rick Engle,0.0,EMEA,1,2013-03-03 00:00:00.000,EM-2013-158826,Low,OFF-FA-10030338,"Hoover Fastener, Economy",44.535,4,EMEA,39313,272,Home Office,2013-03-07 00:00:00.000,Standard Class,35.964,Tehran,Fasteners,2013,EMEA,9
Office Supplies,Chicago,United States,LR-213473,Lycoris Redmond,0.3,US,1,2013-03-03 00:00:00.000,CA-2013-133456,Medium,OFF-AP-10019306,"Acco Appliance, Economy",-1.521,6,Central,8296,74,Consumer,2013-03-08 00:00:00.000,Standard Class,9.154,Illinois,Appliances,2013,North America,9
Office Supplies,São Paulo,Brazil,SE-174402,Sanjit Engle,0.2,LATAM,1,2013-03-03 00:00:00.000,LA-2013-129947,Medium,OFF-EN-10049644,"Avery Envelope, Standard",-13.116,4,South America,38933,135,Corporate,2013-03-08 00:00:00.000,Standard Class,21.808,São Paulo,Envelopes,2013,LATAM,9
Office Supplies,Rome,Italy,SP-111171,Sanjit Prichep,0.0,EU,1,2013-03-03 00:00:00.000,EU-2013-142554,High,OFF-EN-10001379,"Eldon Envelope, Premium",23.207,2,South,45730,108,Consumer,2013-03-07 00:00:00.000,Standard Class,13.542,Lazio,Envelopes,2013,EU,9
Office Supplies,São Paulo,Brazil,DP-202764,Dean Price,0.2,LATAM,1,2013-03-03 00:00:00.000,LA-2013-101948,Medium,OFF-BI-10041370,"Cisco Binder, Economy",0.377,2,South America,44613,4,Consumer,2013-03-10 00:00:00.000,Standard Class,0.553,São Paulo,Binders,2013,LATAM,9
Office Supplies,Istanbul,Turkey,ER-147131,Emily Redmond,0.0,EMEA,1,2013-03-03 00:00:00.000,EM-2013-144546,Medium,OFF-EN-10038612,"Samsung Envelope, Standard",3.246,4,EMEA,15695,14,Corporate,2013-03-04 00:00:00.000,First Class,2.683,Istanbul,Envelopes,2013,EMEA,9
Office Supplies,Berlin,Germany,PC-218201,Pete Carroll,0.0,EU,1,2013-03-03 00:00:00.000,EU-2013-115906,Medium,OFF-BI-10030338,"Hoover Binder, Economy",0.741,3,Central,3177,7,Consumer,2013-03-03 00:00:00.000,Same Day,1.409,Berlin,Binders,2013,EU,9
Office Supplies,Toronto,Canada,PD-170685,Pete Dahlen,0.3,Canada,1,2013-03-04 00:00:00.000,CA-2013-106890,High,OFF-PA-10005516,"Samsung Paper, Standard",-7.844,4,Canada,20312,24,Consumer,2013-03-08 00:00:00.000,Second Class,2.635,Ontario,Paper,2013,North America,10
